Timestamp,Soil_Moisture_Pct,Temperature_Cel,Humidity_Pct,Light_Intensity_Lux,NPK_Levels,Scenario
2026-05-01 00:00:00,0.5661823589978264,0.38985868661679124,0.7518137847642075,0.3694779116465865,0.12767696583292465,Optimal
2026-05-01 01:00:00,0.5516531289326164,0.2219451371571073,0.7980652962515113,0.5642570281124502,0.1306195847637731,Optimal
2026-05-01 02:00:00,0.5697288639743736,0.25187032418952615,0.7079806529625152,0.6004016064257027,0.167729279058362,Optimal
2026-05-01 03:00:00,0.5897494565839149,0.42560266001662495,0.5740628778718257,0.6924842226047048,0.19388589177701487,Optimal
2026-05-01 04:00:00,0.549479464592152,0.378221113881962,0.7279322853688026,0.7555938037865753,0.11525257479156459,Optimal
2026-05-01 05:00:00,0.549479464592152,0.3491271820448878,0.6327085852478838,0.3832472748135398,0.1703449403302273,Optimal
2026-05-01 06:00:00,0.5910078938336575,0.3657522859517872,0.6435912938331316,0.412794033275961,0.16969102501226097,Optimal
2026-05-01 07:00:00,0.5723601418601991,0.39318370739817143,0.7448609431680773,0.34853700516351127,0.2166094490763446,Optimal
2026-05-01 08:00:00,0.5441025054341609,0.31920199501246893,0.8038089480048363,0.4954102122776822,0.17312408043158412,Optimal
2026-05-01 09:00:00,0.5673263928612288,0.29925187032418954,0.6934703748488511,0.595811818703385,0.1919241458231159,Optimal
2026-05-01 10:00:00,0.5442169088205011,0.2909393183707396,0.7197702539298669,0.6706827309236947,0.18603890796141898,Optimal
2026-05-01 11:00:00,0.5442169088205011,0.2826267664172901,0.8461305925030229,0.5180722891566267,0.13029262710478984,Optimal
2026-05-01 12:00:00,0.5603477862944743,0.39817123857024117,0.7134220072551389,0.4830751577739534,0.2014059179336276,Optimal
2026-05-01 13:00:00,0.5110399267818327,0.2227763923524524,0.9277509068923819,0.5507745266781412,0.18783717508582642,Optimal
2026-05-01 14:00:00,0.5153872554627617,0.4497090606816294,0.7430471584038691,0.4090648307515776,0.1950302435834559,Optimal
2026-05-01 15:00:00,0.5420432444800367,0.4031587697423109,0.5320435308343407,0.8287435456110157,0.2788948831126369,Optimal
2026-05-01 16:00:00,0.5316325363230752,0.3857024106400666,0.7599758162031438,0.2983362019506597,0.13143697891123096,Optimal
2026-05-01 17:00:00,0.5620638370895779,0.44555278470490456,0.7261185006045947,0.555364314400459,0.2249468693804153,Optimal
2026-05-01 18:00:00,0.5340350074362201,0.5029093931837076,0.8086457073760578,0.8192771084337354,0.1755762628739579,Optimal
2026-05-01 19:00:00,0.5225946688021965,0.4480465502909394,0.7527206771463117,0.529833620195066,0.18963544221023376,Optimal
2026-05-01 20:00:00,0.5883766159478321,0.2111388196176227,0.6789600967351872,0.5017211703958693,0.1814615007356547,Optimal
2026-05-01 21:00:00,0.5497082713648324,0.257689110556941,0.580713422007255,0.4776247848537003,0.17214320745463463,Optimal
2026-05-01 22:00:00,0.5564580711589063,0.312551953449709,0.6726118500604594,0.5031554790590933,0.16871015203531137,Optimal
2026-05-01 23:00:00,0.5222514586431759,0.3665835411471323,0.614570737605804,0.7257601835915088,0.19061631518718325,Optimal
2026-05-02 00:00:00,0.5423864546390573,0.40731504571903576,0.6390568319226115,0.2117039586919105,0.1453326794180153,Optimal
2026-05-02 01:00:00,0.5573732982496282,0.3034081463009144,0.7451632406287783,0.748995983935743,0.20107896027464445,Optimal
2026-05-02 02:00:00,0.5285436448918889,0.37988362427265177,0.8431076178960095,0.3247274813539871,0.1724701651136178,Optimal
2026-05-02 03:00:00,0.5634366777256608,0.3009143807148793,0.7273276904474002,0.49082042455536445,0.15481445152852702,Optimal
2026-05-02 04:00:00,0.5411280173893147,0.3133832086450541,0.5831318016928655,0.4672977624784851,0.1714892921366683,Optimal
2026-05-02 05:00:00,0.5482210273424094,0.300498753117207,0.7318621523579198,0.6133103843947216,0.21350335131600462,Optimal
2026-05-02 06:00:00,0.5411280173893147,0.28761429758935986,0.8001813784764209,0.29977051061388416,0.16952754618276944,Optimal
2026-05-02 07:00:00,0.5971856766960303,0.25187032418952615,0.6363361547762998,0.5952380952380953,0.1914337093346412,Optimal
2026-05-02 08:00:00,0.5545132135911223,0.2826267664172901,0.6795646916565898,0.8192771084337354,0.1646231812980219,Optimal
2026-05-02 09:00:00,0.5306029058460131,0.4513715710723194,0.6928657799274487,0.3333333333333335,0.20124243910413608,Optimal
2026-05-02 10:00:00,0.5737329824962819,0.2851205320033252,0.6206166868198306,0.5562248995983938,0.19944417197972863,Optimal
2026-05-02 11:00:00,0.5269419974831255,0.5827098919368248,0.7503022974607012,0.434021801491681,0.22788948831126377,Optimal
2026-05-02 12:00:00,0.5596613659764329,0.40482128013300067,0.6807738814993953,0.5900745840504875,0.17835540297531471,Optimal
2026-05-02 13:00:00,0.5100102963047707,0.37905236907730666,0.7297460701330107,0.53184165232358,0.19895373549125384,Optimal
2026-05-02 14:00:00,0.5244251229836404,0.2926018287614298,0.6112454655380894,0.43689041881812996,0.1850580349844695,Optimal
2026-05-02 15:00:00,0.5593181558174122,0.4222776392352452,0.6520556227327687,0.5989672977624787,0.21432074546346247,Optimal
2026-05-02 16:00:00,0.5717881249284978,0.3158769742310892,0.7572551390568318,0.7877223178427997,0.16495013895700505,Optimal
2026-05-02 17:00:00,0.5587461388857111,0.37406483790523715,0.6577992744860943,0.5017211703958693,0.2009154814451528,Optimal
2026-05-02 18:00:00,0.5522251458643177,0.3649210307564421,0.8482466747279325,0.6322432587492828,0.17786496648684003,Optimal
2026-05-02 19:00:00,0.5479922205697288,0.3557772236076475,0.6553808948004833,0.3433734939759039,0.18097106424718,Optimal
2026-05-02 20:00:00,0.5209930213934333,0.4596841230257689,0.7119105199516322,0.39185312679288575,0.18489455615497796,Optimal
2026-05-02 21:00:00,0.5383823361171491,0.3059019118869495,0.7762998790810156,0.5966724039013198,0.1888180480627759,Optimal
2026-05-02 22:00:00,0.5443313122068413,0.36159600997506236,0.5628778718258767,0.7418244406196215,0.1798267124407389,Optimal
2026-05-02 23:00:00,0.5789955382679327,0.5112219451371571,0.5320435308343407,0.5800344234079176,0.18783717508582642,Optimal
2026-05-03 00:00:00,0.5627502574076193,0.3117206982543643,0.5532043530834341,0.4839357429718878,0.2213503351316004,Optimal
2026-05-03 01:00:00,0.5144720283720399,0.5145469659185369,0.8062273276904472,0.5289730349971316,0.20680071930684973,Optimal
2026-05-03 02:00:00,0.5622926438622583,0.4231088944305903,0.6414752116082225,0.3496844520940905,0.20385810037600127,Optimal
2026-05-03 03:00:00,0.5460473630019449,0.31753948462177894,0.9235187424425633,0.6156052782558805,0.1714892921366683,Optimal
2026-05-03 04:00:00,0.5394119665942112,0.41645885286783035,0.6405683192261185,0.6554790590935169,0.16086316821971558,Optimal
2026-05-03 05:00:00,0.5688136368836517,0.44472152950955945,0.7082829504232162,0.4641422834193918,0.20598332515939188,Optimal
2026-05-03 06:00:00,0.5784235213362316,0.4156275976724857,0.8316203143893588,0.4615605278255881,0.2040215792054929,Optimal
2026-05-03 07:00:00,0.5761354536094269,0.23358270989193675,0.8736396614268436,0.5671256454388987,0.21873467385973522,Optimal
2026-05-03 08:00:00,0.5356366548449835,0.3034081463009144,0.8784764207980651,0.4664371772805507,0.167729279058362,Optimal
2026-05-03 09:00:00,0.5477634137970484,0.34330839567747296,0.8013905683192257,0.5195065978198508,0.17704757233938195,Optimal
2026-05-03 10:00:00,0.5624070472485986,0.37946799667497944,0.7844619105199511,0.8301778542742397,0.14239006048716696,Optimal
2026-05-03 11:00:00,0.577165084086489,0.4156275976724857,0.7454655380894801,0.49340218014916815,0.17296060160209248,Optimal
2026-05-03 12:00:00,0.5438736986614804,0.37905236907730666,0.7623941958887543,0.4776247848537003,0.20696419813634137,Optimal
2026-05-03 13:00:00,0.5506234984555544,0.25270157938487126,0.6417775090689237,0.4360298336201951,0.17116233447768514,Optimal
2026-05-03 14:00:00,0.5295732753689509,0.3956774729842061,0.6175937122128172,0.6356855995410213,0.19829982017328762,Optimal
2026-05-03 15:00:00,0.5275140144148267,0.4147963424771406,0.6913542926239415,0.5028686173264489,0.17786496648684003,Optimal
2026-05-03 16:00:00,0.5735041757236015,0.4106400665004155,0.6762394195888752,0.4357429718875503,0.19061631518718325,Optimal
2026-05-03 17:00:00,0.585859741448347,0.45386533665835405,0.6505441354292623,0.7185886402753874,0.15448749386954397,Optimal
2026-05-03 18:00:00,0.5532547763413798,0.4330839567747298,0.7548367593712213,0.7326448651749855,0.18473107732548644,Optimal
2026-05-03 19:00:00,0.5778515044045304,0.402327514546966,0.7784159613059252,0.44291451520367175,0.10920385810037603,Optimal
2026-05-03 20:00:00,0.56309346756664,0.3582709891936824,0.6998186215235789,0.26133103843947225,0.17802844531633155,Optimal
2026-05-03 21:00:00,0.5400983869122526,0.22610141313383214,0.8255743651753324,0.6735513482501436,0.14255353931665848,Optimal
2026-05-03 22:00:00,0.56309346756664,0.39983374896093093,0.587968561064087,0.4308663224325877,0.21219552068007197,Optimal
2026-05-03 23:00:00,0.5900926667429356,0.38154613466334175,0.6741233373639661,0.6422834193918532,0.20173287559261077,Optimal
2026-05-04 00:00:00,0.5540556000457614,0.31961762261014126,0.6266626360338572,0.24641422834193927,0.1940493706065065,Optimal
